GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
1500000US080310043034,080310043034,"Block Group 4, Census Tract 43.03, Denver County, Colorado",937,221,337,83,31,37,14,15,17,20,6,10,7,11,0,12,0,12,0,12,0,12,0,12,28,43,31,39,28,25,36,26,7,11,16,18,39,37,0,12,0,12,28,24,32,27,8,12,9,14,600,179,119,98,71,52,45,40,10,15,0,12,5,10,0,12,0,12,8,14,28,43,32,39,74,46,7,10,72,34,35,23,0,12,22,34,0,12,0,12,15,18,47,27,0,12,10,15
1500000US080310043041,080310043041,"Block Group 1, Census Tract 43.04, Denver County, Colorado",1328,335,628,216,57,66,26,45,13,23,28,32,0,12,0,12,0,12,14,22,133,170,17,28,87,66,88,88,14,24,0,12,50,38,0,12,17,27,17,27,0,12,18,28,49,44,0,12,0,12,700,240,89,75,100,136,43,38,0,12,0,12,0,12,0,12,25,29,14,24,19,31,101,72,74,49,15,26,33,36,15,25,52,41,0,12,0,12,35,39,18,28,51,47,16,25,0,12
1500000US080310043042,080310043042,"Block Group 2, Census Tract 43.04, Denver County, Colorado",1026,230,487,165,34,55,0,12,12,21,11,19,1,2,0,12,10,18,14,28,30,51,15,25,36,54,45,48,32,37,45,39,17,26,43,40,16,25,0,12,51,43,16,26,17,27,1,2,41,45,539,125,0,12,0,12,28,31,46,41,0,12,0,12,0,12,26,30,53,59,38,44,14,25,0,12,33,38,32,36,27,35,0,12,16,26,50,45,48,43,35,37,0,12,17,27,76,59
1500000US080310043043,080310043043,"Block Group 3, Census Tract 43.04, Denver County, Colorado",1661,325,725,161,37,43,28,32,37,32,0,12,22,21,0,12,30,38,25,28,33,34,36,47,104,70,81,57,58,57,59,56,78,54,14,22,31,38,16,26,0,12,36,42,0,12,0,12,0,12,936,224,50,44,77,69,16,26,16,28,55,62,9,10,5,10,34,47,48,46,67,67,100,62,77,56,37,41,32,35,53,46,74,70,68,49,15,23,34,55,0,12,19,29,33,40,17,26
1500000US080310043044,080310043044,"Block Group 4, Census Tract 43.04, Denver County, Colorado",1881,394,968,334,51,47,55,65,0,12,13,23,0,12,0,12,0,12,0,12,271,264,81,83,183,114,58,54,64,55,76,75,70,85,17,27,29,32,0,12,0,12,0,12,0,12,0,12,0,12,913,236,15,23,17,26,43,52,29,52,12,22,0,12,0,12,74,91,98,83,72,54,155,80,18,29,245,157,0,12,70,53,18,28,13,22,34,39,0,12,0,12,0,12,0,12,0,12
1500000US080310043061,080310043061,"Block Group 1, Census Tract 43.06, Denver County, Colorado",536,222,285,106,0,12,34,40,14,24,0,12,0,12,0,12,0,12,19,31,0,12,14,24,27,43,53,51,0,12,0,12,28,42,0,12,16,26,0,12,17,28,0,12,25,28,0,12,38,60,251,131,27,43,43,39,9,15,0,12,0,12,8,12,0,12,13,21,30,31,0,12,55,59,0,12,9,15,0,12,0,12,16,26,17,28,0,12,0,12,12,20,0,12,0,12,12,20
1500000US080310043062,080310043062,"Block Group 2, Census Tract 43.06, Denver County, Colorado",826,204,370,128,0,12,0,12,47,38,23,37,9,15,0,12,0,12,0,12,0,12,15,25,44,50,47,55,51,41,13,22,13,21,28,44,12,20,32,35,24,28,12,19,0,12,0,12,0,12,456,145,17,24,15,22,43,51,13,21,0,12,0,12,0,12,21,32,40,47,43,40,60,55,0,12,36,42,42,49,31,36,0,12,29,35,12,19,36,35,18,30,0,12,0,12,0,12
1500000US080310043063,080310043063,"Block Group 3, Census Tract 43.06, Denver County, Colorado",1920,479,781,269,71,65,44,53,0,12,21,38,0,12,0,12,16,26,141,172,90,100,74,77,29,33,17,26,19,30,90,70,43,37,0,12,6,14,5,13,26,31,27,31,30,31,7,14,25,29,1139,309,148,147,20,27,62,64,0,12,30,36,17,28,0,12,47,49,43,53,70,78,160,106,38,43,120,94,0,12,130,93,21,29,47,47,13,20,20,26,25,28,19,25,60,45,49,76
1500000US080310043064,080310043064,"Block Group 4, Census Tract 43.06, Denver County, Colorado",836,254,380,143,34,41,15,26,18,29,0,12,0,12,0,12,0,12,0,12,0,12,21,23,70,67,17,26,54,60,0,12,93,76,0,12,0,12,12,20,12,19,11,18,12,19,11,19,0,12,456,156,41,41,20,33,39,45,0,12,0,12,0,12,0,12,0,12,0,12,24,25,82,76,0,12,114,70,54,56,0,12,0,12,0,12,32,38,25,26,13,21,0,12,0,12,12,21
1500000US080310043065,080310043065,"Block Group 5, Census Tract 43.06, Denver County, Colorado",1372,327,697,243,119,99,81,80,35,49,0,12,0,12,30,39,0,12,0,12,0,12,79,84,24,30,0,12,46,52,83,58,52,55,0,12,0,12,21,32,25,36,17,27,30,27,17,28,38,60,675,140,58,67,31,28,19,31,21,28,0,12,0,12,33,42,33,41,23,38,99,94,11,21,45,50,25,33,0,12,55,56,17,28,40,46,25,32,0,12,58,44,0,12,51,51,31,35
1500000US080310044031,080310044031,"Block Group 1, Census Tract 44.03, Denver County, Colorado",774,169,444,119,0,12,19,16,7,11,53,46,12,20,0,12,0,12,87,84,26,25,69,38,0,12,21,21,17,15,0,12,35,32,30,47,20,24,7,11,16,23,7,12,12,18,6,10,0,12,330,85,8,11,6,10,0,12,6,11,36,35,0,12,0,12,16,24,28,22,61,56,15,17,33,29,17,14,24,21,35,33,0,12,6,11,0,12,12,14,22,25,0,12,5,9,0,12
1500000US080310044032,080310044032,"Block Group 2, Census Tract 44.03, Denver County, Colorado",2009,343,1029,219,29,27,45,33,83,67,49,48,24,36,21,28,7,11,71,113,160,98,120,64,98,60,95,63,57,48,105,67,30,35,8,14,12,19,0,12,9,14,6,9,0,12,0,12,0,12,980,216,26,30,37,42,147,91,62,41,8,13,0,12,0,12,23,26,81,70,115,70,128,71,38,27,36,31,69,80,69,44,0,12,0,12,21,23,28,26,29,25,9,14,10,16,44,54
1500000US080310044033,080310044033,"Block Group 3, Census Tract 44.03, Denver County, Colorado",1750,277,885,191,12,16,16,17,44,39,7,10,9,15,79,102,18,29,32,26,210,94,111,59,85,74,63,40,62,46,62,39,0,12,9,13,8,13,24,26,6,9,21,16,0,12,7,11,0,12,865,180,55,38,10,16,19,32,32,28,9,16,6,11,0,12,43,23,114,74,134,64,136,88,81,63,62,45,46,37,8,13,0,12,22,23,16,26,41,30,24,21,7,12,0,12,0,12
1500000US080310044041,080310044041,"Block Group 1, Census Tract 44.04, Denver County, Colorado",1201,460,660,287,78,70,19,24,6,11,14,22,7,21,13,22,0,12,0,12,11,18,219,263,107,96,38,41,50,65,27,31,16,27,0,12,0,12,0,12,0,12,15,23,0,12,26,28,14,22,541,234,28,32,7,22,8,22,41,50,18,29,18,54,0,12,0,12,35,49,132,151,128,79,45,54,30,50,0,12,38,45,0,12,0,12,0,12,0,12,0,12,0,12,13,19,0,12
1500000US080310044042,080310044042,"Block Group 2, Census Tract 44.04, Denver County, Colorado",2947,634,1322,378,219,95,167,96,90,78,28,42,0,12,9,15,0,12,64,69,266,208,88,60,36,41,90,57,90,91,112,91,34,37,0,12,13,22,0,12,0,12,16,25,0,12,0,12,0,12,1625,357,130,90,136,99,227,137,32,46,54,57,7,11,102,108,125,86,76,67,237,124,120,102,28,33,34,39,79,73,131,108,21,33,0,12,15,23,16,27,55,67,0,12,0,12,0,12
1500000US080310044043,080310044043,"Block Group 3, Census Tract 44.04, Denver County, Colorado",2378,518,1220,349,106,91,147,50,64,64,0,12,35,44,21,35,1,10,46,63,128,106,68,60,71,69,102,84,117,102,228,234,0,12,10,17,32,36,15,24,0,12,14,23,0,12,15,23,0,12,1158,280,69,56,11,22,131,116,28,44,16,26,0,12,61,80,71,60,90,76,120,81,116,83,0,12,114,104,182,113,75,85,30,24,0,12,15,24,0,12,14,24,0,12,15,24,0,12
1500000US080310044051,080310044051,"Block Group 1, Census Tract 44.05, Denver County, Colorado",1547,476,791,296,31,31,96,68,129,95,15,24,27,42,0,12,0,12,33,53,27,47,26,45,21,18,96,87,15,23,84,59,70,72,0,12,37,44,0,12,20,29,15,24,15,25,19,29,15,24,756,213,14,22,41,65,0,12,87,63,27,31,0,12,0,12,38,46,0,12,11,19,103,85,22,25,97,87,102,81,75,51,0,12,13,22,0,12,32,26,19,29,16,25,16,25,43,67
1500000US080310044052,080310044052,"Block Group 2, Census Tract 44.05, Denver County, Colorado",1239,276,382,145,14,23,27,32,0,12,0,12,0,12,9,15,20,23,26,25,88,62,102,75,66,67,0,12,15,24,0,12,0,12,0,12,0,12,0,12,0,12,15,24,0,12,0,12,0,12,857,204,38,37,13,21,0,12,0,12,12,18,13,20,0,12,80,79,337,167,118,92,82,81,10,16,24,37,26,34,27,33,0,12,30,32,30,33,17,27,0,12,0,12,0,12,0,12
1500000US080310044053,080310044053,"Block Group 3, Census Tract 44.05, Denver County, Colorado",1514,383,597,204,36,42,70,59,39,38,8,12,0,12,0,12,0,12,10,16,34,27,68,54,78,68,80,70,0,12,82,65,16,24,16,25,18,29,0,12,0,12,11,19,0,12,15,23,16,24,917,280,12,20,161,162,92,68,5,10,40,57,8,14,0,12,12,20,28,31,125,103,24,27,30,24,78,61,77,69,14,23,0,12,116,104,0,12,32,36,0,12,15,24,0,12,48,43
1500000US080310044054,080310044054,"Block Group 4, Census Tract 44.05, Denver County, Colorado",4293,510,2069,308,172,95,71,58,146,72,67,48,26,30,9,15,25,29,52,63,193,98,158,80,79,53,126,84,226,122,201,79,88,66,71,77,44,45,65,43,80,51,72,58,31,33,48,45,19,30,2224,332,101,78,105,81,168,129,76,49,13,20,0,12,0,12,6,11,40,39,263,122,244,145,221,96,117,57,101,66,160,128,84,53,46,43,137,59,97,57,71,57,47,45,16,26,111,49
1500000US080310045031,080310045031,"Block Group 1, Census Tract 45.03, Denver County, Colorado",1746,465,881,316,91,90,104,73,129,95,20,31,26,36,0,12,20,28,0,12,132,114,31,47,127,80,76,59,7,11,46,40,28,33,0,12,0,12,0,12,7,12,17,20,10,14,0,12,10,18,865,193,137,90,107,67,106,88,22,26,33,37,0,12,30,33,33,37,82,69,0,12,102,58,38,43,12,18,0,12,51,36,41,57,22,29,0,12,0,12,31,26,0,12,8,13,10,16
1500000US080310045032,080310045032,"Block Group 2, Census Tract 45.03, Denver County, Colorado",1389,479,886,439,68,64,42,42,64,99,79,49,29,32,0,12,18,22,22,34,112,117,117,94,17,18,55,50,60,47,0,12,94,79,17,21,0,12,36,34,14,23,9,14,9,14,24,28,0,12,503,141,0,12,46,48,36,38,40,38,0,12,15,26,0,12,9,14,26,40,48,40,47,40,19,25,107,93,44,39,24,25,0,12,13,22,0,12,0,12,9,15,20,20,0,12,0,12
1500000US080310045033,080310045033,"Block Group 3, Census Tract 45.03, Denver County, Colorado",1097,385,437,167,49,57,23,29,101,75,27,34,0,12,0,12,0,12,0,12,36,43,60,49,41,38,26,39,0,12,50,49,0,12,15,26,0,12,0,12,0,12,9,13,0,12,0,12,0,12,660,256,26,32,122,75,121,71,34,51,0,12,0,12,0,12,7,10,109,71,60,46,30,36,61,55,14,17,29,35,22,36,0,12,0,12,16,18,0,12,9,14,0,12,0,12,0,12
1500000US080310045041,080310045041,"Block Group 1, Census Tract 45.04, Denver County, Colorado",1568,342,578,169,41,46,79,56,34,37,9,14,0,12,0,12,0,12,35,36,78,45,137,88,30,32,32,40,31,28,14,21,12,20,0,12,13,21,13,20,0,12,7,10,0,12,13,22,0,12,990,221,141,60,106,67,46,51,8,13,36,33,22,37,22,25,39,46,52,37,106,64,78,57,58,46,13,21,103,67,56,49,21,35,19,28,0,12,12,17,0,12,34,37,10,17,8,12
1500000US080310045042,080310045042,"Block Group 2, Census Tract 45.04, Denver County, Colorado",1979,447,837,195,107,59,114,60,57,43,35,33,29,34,8,13,11,17,0,12,106,76,57,41,26,32,61,45,42,39,0,12,46,33,26,30,33,30,9,14,17,18,17,19,0,12,36,40,0,12,1142,299,122,78,165,69,116,61,56,30,38,47,0,12,19,21,70,76,54,38,116,66,32,28,22,20,43,37,77,57,29,33,24,27,9,14,0,12,58,35,16,26,22,22,54,55,0,12
1500000US080310045043,080310045043,"Block Group 3, Census Tract 45.04, Denver County, Colorado",846,274,393,147,22,33,29,31,51,45,0,12,0,12,0,12,17,24,17,27,75,61,32,30,33,33,68,57,19,28,11,20,0,12,0,12,8,13,0,12,0,12,0,12,11,16,0,12,0,12,453,155,82,70,36,35,56,54,20,24,6,9,0,12,0,12,34,36,66,56,32,33,7,11,43,35,26,30,28,27,7,13,0,12,0,12,0,12,0,12,10,14,0,12,0,12,0,12
1500000US080310045051,080310045051,"Block Group 1, Census Tract 45.05, Denver County, Colorado",2348,425,1229,225,133,89,192,169,106,68,23,29,51,38,33,41,0,12,9,14,107,86,41,56,61,53,207,109,30,25,74,54,64,58,17,28,18,28,15,22,26,29,17,23,0,12,5,10,0,12,1119,282,193,126,86,59,110,63,17,23,30,37,0,12,29,34,41,42,96,60,111,83,49,48,101,64,35,36,27,30,124,66,6,10,33,37,12,20,6,11,0,12,8,13,5,8,0,12
1500000US080310045052,080310045052,"Block Group 2, Census Tract 45.05, Denver County, Colorado",1055,409,565,245,42,47,47,42,83,80,18,31,27,39,0,12,29,45,43,67,96,87,0,12,37,43,70,61,55,51,18,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,490,191,0,12,84,56,26,30,39,33,0,12,79,123,0,12,23,35,44,43,30,35,41,59,13,20,43,53,39,42,0,12,7,12,0,12,0,12,4,7,7,10,11,19,0,12,0,12
1500000US080310045053,080310045053,"Block Group 3, Census Tract 45.05, Denver County, Colorado",1344,486,624,245,34,46,59,52,147,109,5,10,0,12,0,12,0,12,11,18,40,42,37,56,28,31,49,43,23,37,38,50,63,44,48,63,8,14,0,12,18,29,16,24,0,12,0,12,0,12,720,280,38,42,167,96,63,52,51,42,24,41,0,12,0,12,0,12,95,61,58,49,64,37,32,32,48,44,0,12,9,21,0,12,8,14,2,11,0,12,22,32,39,46,0,12,0,12
1500000US080310045061,080310045061,"Block Group 1, Census Tract 45.06, Denver County, Colorado",921,221,557,150,42,49,33,35,40,35,60,47,0,12,6,9,10,16,32,25,50,30,12,13,59,43,51,34,87,69,27,24,21,22,0,12,16,20,0,12,6,10,0,12,0,12,5,8,0,12,364,112,25,27,21,20,78,48,29,25,1,5,11,18,9,16,9,11,34,28,19,17,48,38,17,19,24,23,34,29,0,12,0,12,0,12,0,12,0,12,5,9,0,12,0,12,0,12
1500000US080310045062,080310045062,"Block Group 2, Census Tract 45.06, Denver County, Colorado",1586,350,892,212,49,41,112,70,81,53,32,28,29,33,0,12,27,26,35,25,96,61,21,19,44,28,68,41,57,42,27,25,73,47,0,12,40,29,33,26,17,16,35,28,11,12,5,7,0,12,694,164,31,28,49,33,61,32,38,37,21,25,14,23,0,12,0,12,71,52,59,33,69,44,55,39,36,32,17,24,25,24,48,39,44,24,7,12,14,14,5,8,0,12,12,21,18,16
1500000US080310045063,080310045063,"Block Group 3, Census Tract 45.06, Denver County, Colorado",1513,320,662,157,60,58,114,58,66,40,79,52,14,15,7,11,0,12,34,26,20,23,26,20,78,39,57,49,0,12,11,16,19,21,5,7,4,6,13,21,6,9,28,21,9,13,7,10,5,8,851,195,103,62,82,44,186,85,3,4,23,21,9,14,13,15,48,35,81,45,78,43,45,29,16,20,25,28,37,24,15,12,13,16,17,23,0,12,16,15,5,9,0,12,27,33,9,9
1500000US080310046011,080310046011,"Block Group 1, Census Tract 46.01, Denver County, Colorado",1177,390,607,237,67,75,0,12,85,84,38,47,28,34,0,12,25,39,68,98,0,12,19,29,9,15,36,55,44,49,30,24,45,45,0,12,62,50,0,12,0,12,26,27,0,12,25,27,0,12,570,200,100,88,35,34,39,44,8,14,21,33,0,12,33,43,0,12,6,9,78,63,22,33,37,37,9,15,53,39,27,42,31,29,0,12,9,14,0,12,9,13,21,24,0,12,32,29
1500000US080310046012,080310046012,"Block Group 2, Census Tract 46.01, Denver County, Colorado",1420,366,759,279,26,37,8,16,89,67,42,52,11,18,0,12,57,60,91,84,81,75,27,33,38,33,31,39,43,48,67,67,29,44,29,45,17,19,0,12,27,25,37,29,0,12,0,12,9,14,661,195,64,58,33,41,70,65,10,16,0,12,0,12,0,12,13,21,79,69,29,32,25,26,20,22,75,72,66,61,11,16,0,12,21,24,12,18,11,18,32,30,25,28,20,22,45,53
1500000US080310046013,080310046013,"Block Group 3, Census Tract 46.01, Denver County, Colorado",1936,435,839,250,99,72,44,63,55,51,59,67,24,38,16,25,0,12,0,12,58,52,104,68,32,28,120,72,33,38,59,56,53,41,0,12,25,28,36,38,0,12,0,12,0,12,0,12,22,24,1097,235,47,55,133,81,24,22,41,44,78,57,0,12,11,18,49,65,60,49,66,58,69,51,79,76,65,58,83,62,39,38,0,12,68,49,72,50,24,30,0,12,0,12,69,44,20,31
1500000US080310046014,080310046014,"Block Group 4, Census Tract 46.01, Denver County, Colorado",1105,416,552,235,38,45,89,63,18,22,11,16,0,12,0,12,0,12,18,27,34,41,60,53,85,78,21,27,0,12,90,77,39,37,9,14,0,12,0,12,0,12,0,12,0,12,12,18,28,43,553,197,30,32,0,12,0,12,33,43,0,12,0,12,0,12,12,14,60,46,118,99,9,11,22,26,10,15,126,73,44,38,33,39,0,12,0,12,0,12,6,9,11,16,11,18,28,43
1500000US080310046021,080310046021,"Block Group 1, Census Tract 46.02, Denver County, Colorado",1980,449,1310,359,96,104,203,136,52,55,104,90,0,12,0,12,0,12,40,63,166,104,107,93,60,67,112,85,65,62,34,39,36,45,70,76,17,24,57,56,10,13,12,21,33,36,30,40,6,9,670,183,34,42,14,22,16,24,0,12,38,45,0,12,0,12,29,36,105,79,37,40,62,70,19,26,77,74,61,57,14,18,29,26,34,38,16,21,23,26,13,18,14,23,11,14,24,27
1500000US080310046022,080310046022,"Block Group 2, Census Tract 46.02, Denver County, Colorado",2833,724,1305,462,83,94,89,112,70,89,91,89,53,55,0,12,86,94,70,78,162,148,77,68,200,165,169,127,26,41,0,12,88,73,0,12,0,12,0,12,12,20,29,31,0,12,0,12,0,12,1528,358,146,120,130,109,107,89,65,77,42,69,0,12,52,66,36,56,72,75,146,113,105,87,141,112,208,148,30,47,51,43,16,25,31,44,105,109,0,12,29,31,0,12,0,12,16,25
1500000US080310046023,080310046023,"Block Group 3, Census Tract 46.02, Denver County, Colorado",1389,406,677,199,77,74,36,57,37,44,59,77,11,19,0,12,15,23,0,12,69,63,75,62,39,44,69,82,0,12,26,40,75,54,25,38,0,12,0,12,64,58,0,12,0,12,0,12,0,12,712,236,55,65,115,96,0,12,11,18,67,74,0,12,0,12,16,26,119,139,115,77,67,71,64,75,17,23,15,25,34,52,0,12,0,12,0,12,15,23,0,12,0,12,0,12,2,4
1500000US080310046024,080310046024,"Block Group 4, Census Tract 46.02, Denver County, Colorado",1278,706,554,308,49,77,63,86,46,52,0,12,25,37,39,64,0,12,98,87,0,12,19,30,0,12,73,81,64,59,38,63,0,12,0,12,15,23,0,12,7,15,0,12,18,27,0,12,0,12,724,463,133,152,38,58,75,81,106,86,34,55,0,12,0,12,33,50,18,29,32,53,36,45,117,116,37,60,9,17,15,24,0,12,0,12,8,15,0,12,0,12,18,29,15,27,0,12
1500000US080310046031,080310046031,"Block Group 1, Census Tract 46.03, Denver County, Colorado",1130,465,561,264,181,143,34,37,0,12,7,13,22,34,0,12,9,15,37,48,12,13,146,86,0,12,10,15,8,14,63,83,6,11,0,12,6,11,0,12,0,12,20,21,0,12,0,12,0,12,569,222,62,60,57,55,106,64,0,12,0,12,0,12,0,12,54,50,56,51,18,26,54,53,8,12,37,48,77,86,21,23,0,12,8,14,0,12,0,12,11,18,0,12,0,12,0,12
1500000US080310046032,080310046032,"Block Group 2, Census Tract 46.03, Denver County, Colorado",963,282,435,150,55,62,46,49,49,47,27,15,9,14,0,12,0,12,0,12,6,10,55,59,70,50,29,43,27,30,0,12,29,28,0,12,0,12,0,12,9,15,24,35,0,12,0,12,0,12,528,180,0,12,52,45,116,71,17,26,3,7,6,10,0,12,0,12,75,64,116,81,42,22,17,19,1,4,17,18,28,28,9,15,0,12,0,12,0,12,11,17,0,12,0,12,18,22
1500000US080310046033,080310046033,"Block Group 3, Census Tract 46.03, Denver County, Colorado",1193,305,610,177,33,30,33,50,61,56,17,21,8,13,29,26,0,12,9,14,59,42,67,54,38,30,47,31,39,44,22,20,50,44,7,11,26,30,0,12,10,14,9,14,24,25,0,12,22,24,583,152,65,66,37,37,19,20,17,20,16,20,0,12,0,12,28,25,34,35,93,61,46,34,15,17,28,25,47,33,19,15,8,13,34,38,0,12,0,12,19,21,35,30,12,19,11,16
1500000US080310046034,080310046034,"Block Group 4, Census Tract 46.03, Denver County, Colorado",1406,358,748,229,94,87,59,38,9,13,30,38,32,47,0,12,0,12,19,22,43,38,25,28,62,46,42,44,86,66,38,25,47,37,0,12,59,45,30,25,12,18,48,50,13,19,0,12,0,12,658,164,27,24,32,36,40,47,39,45,21,34,0,12,0,12,7,13,49,52,34,30,54,47,49,42,27,29,60,48,55,40,17,20,60,38,10,16,11,17,24,26,13,19,19,27,10,16
1500000US080310046035,080310046035,"Block Group 5, Census Tract 46.03, Denver County, Colorado",1244,336,576,167,0,12,10,17,21,23,27,35,20,23,0,12,0,12,41,48,43,44,8,13,101,71,63,50,34,36,74,61,28,27,8,11,28,41,15,26,9,15,27,28,0,12,9,14,10,14,668,230,44,49,76,60,69,62,17,19,7,11,0,12,15,22,15,22,66,66,38,36,25,24,32,33,124,53,35,53,22,20,0,12,0,12,12,18,0,12,0,12,22,26,9,14,40,41
1500000US080310047001,080310047001,"Block Group 1, Census Tract 47, Denver County, Colorado",328,183,157,119,5,15,0,12,0,12,0,12,0,12,26,43,0,12,0,12,0,12,19,35,0,12,0,12,13,31,26,42,6,23,0,12,0,12,0,12,0,12,0,12,0,12,19,30,43,43,171,78,0,12,6,16,0,12,0,12,0,12,10,11,0,12,0,12,0,12,22,39,5,15,0,12,0,12,21,34,17,28,0,12,0,12,0,12,15,25,0,12,60,53,0,12,15,25
1500000US080310047002,080310047002,"Block Group 2, Census Tract 47, Denver County, Colorado",514,267,151,90,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,32,0,12,0,12,0,12,0,12,23,31,0,12,51,57,0,12,18,30,14,23,14,21,0,12,14,23,0,12,0,12,363,191,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,33,86,128,0,12,20,32,0,12,18,28,21,36,37,47,0,12,48,57,0,12,31,34,0,12,30,32,0,12,55,51
1500000US080310047003,080310047003,"Block Group 3, Census Tract 47, Denver County, Colorado",1113,611,534,314,0,12,16,27,23,37,0,12,0,12,0,12,10,16,89,123,128,175,66,104,18,31,9,18,38,43,36,39,26,32,0,12,50,48,0,12,0,12,0,12,0,12,0,12,25,40,579,370,76,84,89,93,22,34,0,12,0,12,0,12,0,12,0,12,94,108,31,51,18,30,14,25,17,29,91,101,0,12,18,28,0,12,29,34,38,60,16,27,0,12,26,41,0,12
1500000US080310047004,080310047004,"Block Group 4, Census Tract 47, Denver County, Colorado",441,217,287,152,0,12,23,39,0,12,0,12,0,12,0,12,0,12,0,12,70,97,0,12,31,48,13,25,24,39,57,60,45,44,0,12,10,16,0,12,0,12,0,12,0,12,14,23,0,12,154,90,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,45,25,35,0,12,0,12,0,12,0,12,20,30,0,12,21,32,0,12,0,12,27,33,14,23,14,24,0,12
1500000US080310047005,080310047005,"Block Group 5, Census Tract 47, Denver County, Colorado",1611,605,897,420,177,104,166,191,0,12,50,50,72,84,0,12,0,12,0,12,12,19,87,125,22,36,139,81,39,45,0,12,17,29,0,12,30,38,16,28,0,12,0,12,50,57,0,12,20,32,714,221,0,12,62,87,31,41,0,12,0,12,78,107,0,12,28,34,34,40,52,58,73,84,170,128,0,12,37,45,86,61,0,12,0,12,15,25,0,12,0,12,21,32,0,12,27,44
1500000US080310047006,080310047006,"Block Group 6, Census Tract 47, Denver County, Colorado",3230,759,1657,473,289,188,155,134,118,110,129,119,0,12,37,56,45,52,52,83,340,312,0,12,172,158,118,90,26,45,0,12,79,72,14,23,0,12,30,34,25,41,0,12,0,12,0,12,28,39,1573,452,147,140,248,148,164,104,115,90,0,12,0,12,70,75,209,164,71,82,44,70,191,124,35,41,86,94,108,86,0,12,28,33,0,12,26,43,0,12,0,12,0,12,0,12,31,34
1500000US080310048011,080310048011,"Block Group 1, Census Tract 48.01, Denver County, Colorado",1114,359,675,234,85,93,76,52,24,38,46,37,0,12,0,12,17,25,4,7,71,61,77,49,23,37,59,36,0,12,48,44,25,27,11,17,18,21,10,12,19,17,10,15,16,18,28,25,8,12,439,135,17,16,10,16,5,9,0,12,0,12,33,43,0,12,50,50,30,36,42,28,41,41,22,24,38,41,16,20,7,12,17,20,21,20,18,18,8,14,10,15,22,23,32,26,0,12
1500000US080310048012,080310048012,"Block Group 2, Census Tract 48.01, Denver County, Colorado",1933,414,1023,258,47,71,102,78,126,72,129,70,10,15,0,12,0,12,52,47,68,58,51,50,12,20,10,16,124,70,46,47,60,47,13,20,21,24,7,11,75,73,10,15,0,12,29,25,31,26,910,200,88,57,16,22,118,64,38,33,79,48,0,12,0,12,0,12,0,12,44,37,15,22,52,34,48,60,72,43,43,34,14,21,53,43,25,23,82,77,33,28,50,47,22,22,18,20
1500000US080310048013,080310048013,"Block Group 3, Census Tract 48.01, Denver County, Colorado",630,225,265,90,9,15,14,24,0,12,40,37,0,12,7,13,0,12,0,12,0,12,7,12,0,12,52,47,17,26,36,43,24,35,7,12,6,10,7,11,22,20,4,9,13,15,0,12,0,12,365,153,58,79,0,12,45,33,9,15,0,12,0,12,12,21,0,12,7,11,0,12,79,55,27,31,35,54,30,32,38,39,0,12,0,12,11,14,0,12,6,9,0,12,8,12,0,12
1500000US080310050011,080310050011,"Block Group 1, Census Tract 50.01, Denver County, Colorado",1714,211,809,153,53,42,32,33,13,21,24,26,0,12,0,12,28,27,21,25,55,40,27,19,79,51,97,66,23,26,99,48,98,54,33,35,8,13,13,22,11,18,37,24,5,11,17,28,36,30,905,129,30,31,51,54,38,29,14,18,24,29,0,12,17,24,39,37,67,49,42,38,41,34,84,35,70,52,33,29,53,38,76,55,27,25,0,12,16,16,59,33,33,41,42,31,49,43
